CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=1 70 | 0.0786929 | 0.0623333 | 0.122916 | 0.431182 | 0.52767 
InterfModel=1 71 | 0.0853618 | 0.0723575 | 0.12914 | 0.445526 | 0.503 
InterfModel=1 72 | 0.0933645 | 0.0743581 | 0.119804 | 0.443659 | 0.508201 
InterfModel=1 73 | 0.0953651 | 0.0703568 | 0.147588 | 0.420989 | 0.490397 
InterfModel=1 74 | 0.087029 | 0.057019 | 0.125361 | 0.4116 | 0.5148 
InterfModel=1 75 | 0.0883628 | 0.0563521 | 0.129778 | 0.415389 | 0.500533 
InterfModel=1 76 | 0.0880293 | 0.0670223 | 0.171594 | 0.429181 | 0.512735 
InterfModel=1 77 | 0.0796933 | 0.0676666 | 0.120249 | 0.436458 | 0.507401 
InterfModel=1 78 | 0.0773591 | 0.0693564 | 0.136697 | 0.418989 | 0.492999 
InterfModel=1 79 | 0.081027 | 0.0626876 | 0.144921 | 0.426857 | 0.490865 
InterfModel=1 80 | 0.0906969 | 0.0550184 | 0.172076 | 0.40152 | 0.512335 
InterfModel=1 81 | 0.0910304 | 0.0553333 | 0.114914 | 0.42398 | 0.495533 
InterfModel=1 82 | 0.0933645 | 0.0640213 | 0.110024 | 0.432133 | 0.507469 
InterfModel=1 83 | 0.0883628 | 0.0636879 | 0.116 | 0.438592 | 0.507534 
InterfModel=1 84 | 0.0923641 | 0.0603535 | 0.183152 | 0.439851 | 0.502334 
InterfModel=1 85 | 0.092 | 0.0610203 | 0.153812 | 0.414455 | 0.506468 
InterfModel=1 86 | 0.0820273 | 0.0536845 | 0.1018 | 0.432191 | 0.499 
InterfModel=1 87 | 0.0773591 | 0.0603535 | 0.145843 | 0.430115 | 0.5014 
InterfModel=1 88 | 0.0853618 | 0.061 | 0.166481 | 0.424323 | 0.501133 
InterfModel=1 89 | 0.099033 | 0.0603535 | 0.153145 | 0.426533 | 0.503334 
InterfModel=1 90 | 0.0830277 | 0.0663555 | 0.132474 | 0.416456 | 0.502001 
InterfModel=1 91 | 0.0843614 | 0.0636879 | 0.130918 | 0.418056 | 0.515337 
InterfModel=1 92 | 0.0996999 | 0.0673558 | 0.145143 | 0.442059 | 0.501 
InterfModel=1 93 | 0.078026 | 0.06 | 0.106468 | 0.429981 | 0.488999 
InterfModel=1 94 | 0.0916972 | 0.0603535 | 0.168037 | 0.411388 | 0.4982 
InterfModel=1 95 | 0.0896966 | 0.0656886 | 0.159111 | 0.42438 | 0.496199 
InterfModel=1 96 | 0.0923333 | 0.0643548 | 0.164703 | 0.430115 | 0.510601 
InterfModel=1 97 | 0.0826942 | 0.06002 | 0.152034 | 0.435183 | 0.492599 
InterfModel=1 98 | 0.0786929 | 0.06002 | 0.128889 | 0.427581 | 0.514869 
InterfModel=1 99 | 0.0813605 | 0.0680227 | 0.113111 | 0.432058 | 0.498466 
InterfModel=2 0 | 0.0566856 | 0.00866956 | 0.0709047 | 0.302174 | 0.39984 
InterfModel=2 1 | 0.0616872 | 0.00900298 | 0.0762392 | 0.29684 | 0.383302 
InterfModel=2 2 | 0.0556852 | 0.0133378 | 0.0766667 | 0.314442 | 0.399787 
InterfModel=2 3 | 0.0563521 | 0.0130044 | 0.0673483 | 0.3072 | 0.394586 
InterfModel=2 4 | 0.0663555 | 0.0156719 | 0.0731274 | 0.320576 | 0.369916 
InterfModel=2 5 | 0.06002 | 0.018006 | 0.0693488 | 0.311817 | 0.372183 
InterfModel=2 6 | 0.06002 | 0.0123374 | 0.0760169 | 0.310308 | 0.386318 
InterfModel=2 7 | 0.066022 | 0.015 | 0.0662223 | 0.31115 | 0.386051 
InterfModel=2 8 | 0.0640213 | 0.015005 | 0.0573461 | 0.301907 | 0.384185 
InterfModel=2 9 | 0.0556667 | 0.0143381 | 0.0600134 | 0.315242 | 0.400187 
InterfModel=2 10 | 0.0513505 | 0.0146716 | 0.0706823 | 0.313108 | 0.390719 
InterfModel=2 11 | 0.0693564 | 0.0123374 | 0.0831296 | 0.317109 | 0.382718 
InterfModel=2 12 | 0.0546849 | 0.0103368 | 0.0640142 | 0.312308 | 0.390452 
InterfModel=2 13 | 0.062 | 0.0170057 | 0.0629029 | 0.293239 | 0.397386 
InterfModel=2 14 | 0.0673558 | 0.0153384 | 0.0800178 | 0.319776 | 0.371916 
InterfModel=2 15 | 0.0676892 | 0.0143381 | 0.0709047 | 0.293278 | 0.399387 
InterfModel=2 16 | 0.0653551 | 0.0100033 | 0.076906 | 0.306441 | 0.390585 
InterfModel=2 17 | 0.0596865 | 0.0103368 | 0.088 | 0.305374 | 0.391119 
InterfModel=2 18 | 0.0593531 | 0.018006 | 0.0746832 | 0.325643 | 0.364715 
InterfModel=2 19 | 0.0640213 | 0.018006 | 0.0842409 | 0.305641 | 0.396186 
InterfModel=2 20 | 0.0596865 | 0.0133378 | 0.0751278 | 0.294039 | 0.395706 
InterfModel=2 21 | 0.0553518 | 0.0126709 | 0.069571 | 0.315733 | 0.39672 
InterfModel=2 22 | 0.0583333 | 0.0126709 | 0.0764614 | 0.294479 | 0.396239 
InterfModel=2 23 | 0.0723575 | 0.0136712 | 0.072016 | 0.296573 | 0.392852 
InterfModel=2 24 | 0.0576859 | 0.0130044 | 0.0697933 | 0.324086 | 0.395706 
InterfModel=2 25 | 0.0500167 | 0.0140046 | 0.0700155 | 0.291544 | 0.39864 
InterfModel=2 26 | 0.0650217 | 0.018006 | 0.0735719 | 0.324487 | 0.37725 
InterfModel=2 27 | 0.0723575 | 0.015005 | 0.0629029 | 0.3124 | 0.372716 
InterfModel=2 28 | 0.0640213 | 0.017 | 0.0755724 | 0.311508 | 0.384903 
InterfModel=2 29 | 0.054018 | 0.0166723 | 0.0740165 | 0.308308 | 0.393919 
InterfModel=2 30 | 0.0626876 | 0.012004 | 0.0809069 | 0.319376 | 0.378184 
InterfModel=2 31 | 0.0666889 | 0.0166723 | 0.0895556 | 0.294039 | 0.400987 
InterfModel=2 32 | 0.0650217 | 0.016 | 0.0848889 | 0.318843 | 0.383651 
InterfModel=2 33 | 0.0533511 | 0.0193398 | 0.0793509 | 0.304307 | 0.398053 
InterfModel=2 34 | 0.0653551 | 0.0146716 | 0.0644588 | 0.299373 | 0.392719 
InterfModel=2 35 | 0.0676892 | 0.0136712 | 0.0577906 | 0.318976 | 0.392052 
InterfModel=2 36 | 0.0556852 | 0.0110037 | 0.0826851 | 0.300173 | 0.395172 
