CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=2 45 | 0.0763588 | 0.0156719 | 0.111358 | 0.327021 | 0.435316 
InterfModel=2 46 | 0.0790263 | 0.0130044 | 0.101578 | 0.322443 | 0.414911 
InterfModel=2 47 | 0.0783594 | 0.0166723 | 0.0962436 | 0.32551 | 0.4168 
InterfModel=2 48 | 0.0826942 | 0.015005 | 0.115804 | 0.332578 | 0.407709 
InterfModel=2 49 | 0.089 | 0.0196732 | 0.11936 | 0.326977 | 0.42819 
InterfModel=2 50 | 0.0823608 | 0.0146667 | 0.11647 | 0.331644 | 0.436783 
InterfModel=2 51 | 0.072024 | 0.0146716 | 0.106468 | 0.335378 | 0.414455 
InterfModel=2 52 | 0.0856667 | 0.0156719 | 0.105579 | 0.323243 | 0.420989 
InterfModel=2 53 | 0.0766922 | 0.0166723 | 0.124694 | 0.333111 | 0.406588 
InterfModel=2 54 | 0.0793598 | 0.0123374 | 0.108691 | 0.335245 | 0.42259 
InterfModel=2 55 | 0.0866956 | 0.0146716 | 0.105134 | 0.339512 | 0.408454 
InterfModel=2 56 | 0.0826942 | 0.0166723 | 0.107357 | 0.319952 | 0.407654 
InterfModel=2 57 | 0.0893631 | 0.0143333 | 0.108 | 0.334178 | 0.429448 
InterfModel=2 58 | 0.0723575 | 0.018006 | 0.100911 | 0.322043 | 0.413844 
InterfModel=2 59 | 0.0800267 | 0.0206667 | 0.109358 | 0.325243 | 0.416778 
InterfModel=2 60 | 0.0786929 | 0.0163388 | 0.0957991 | 0.331733 | 0.406321 
InterfModel=2 61 | 0.0850284 | 0.0136712 | 0.116667 | 0.316976 | 0.431391 
InterfModel=2 62 | 0.0843614 | 0.0163388 | 0.0944654 | 0.329644 | 0.417067 
InterfModel=2 63 | 0.084 | 0.0176666 | 0.0917982 | 0.336045 | 0.420856 
InterfModel=2 64 | 0.0906969 | 0.0186729 | 0.100911 | 0.335378 | 0.427981 
InterfModel=2 65 | 0.084 | 0.0143381 | 0.122249 | 0.314709 | 0.423523 
InterfModel=2 66 | 0.078026 | 0.0166723 | 0.0951322 | 0.346933 | 0.417845 
InterfModel=2 67 | 0.083 | 0.0143381 | 0.113136 | 0.319776 | 0.425523 
InterfModel=2 68 | 0.0823608 | 0.00900298 | 0.0926872 | 0.32631 | 0.414055 
InterfModel=2 69 | 0.0883628 | 0.0163388 | 0.131807 | 0.297906 | 0.42539 
InterfModel=2 70 | 0.0773591 | 0.015005 | 0.120249 | 0.335778 | 0.410721 
InterfModel=2 71 | 0.0760254 | 0.015005 | 0.112025 | 0.344533 | 0.414189 
