CastaliaResults -i saida.txt -s Packets reception rate -n --all -o2                                                                    

Application:Packets reception rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=2 46 | 0.916972 | 0.954985 | 0.927762 | 0.765569 | 0.765137 
InterfModel=2 47 | 0.924975 | 0.95932 | 0.92265 | 0.786505 | 0.740667 
InterfModel=2 48 | 0.922641 | 0.955985 | 0.921538 | 0.783171 | 0.745399 
InterfModel=2 49 | 0.922 | 0.957986 | 0.927539 | 0.79944 | 0.734631 
InterfModel=2 50 | 0.92064 | 0.956333 | 0.91976 | 0.782371 | 0.746866 
InterfModel=2 51 | 0.91964 | 0.962988 | 0.922205 | 0.790505 | 0.744899 
InterfModel=2 52 | 0.923667 | 0.959653 | 0.92176 | 0.799173 | 0.733431 
InterfModel=2 53 | 0.914638 | 0.960987 | 0.932207 | 0.788638 | 0.727964 
InterfModel=2 54 | 0.922974 | 0.96132 | 0.932429 | 0.793839 | 0.723296 
InterfModel=2 55 | 0.917639 | 0.954652 | 0.920204 | 0.784238 | 0.756501 
InterfModel=2 56 | 0.918973 | 0.961987 | 0.924872 | 0.794078 | 0.723163 
InterfModel=2 57 | 0.904301 | 0.958667 | 0.925778 | 0.795173 | 0.732062 
InterfModel=2 58 | 0.920307 | 0.956986 | 0.924205 | 0.778771 | 0.7498 
InterfModel=2 59 | 0.916639 | 0.953667 | 0.923539 | 0.797573 | 0.739397 
InterfModel=2 60 | 0.915972 | 0.95932 | 0.917537 | 0.778267 | 0.751967 
InterfModel=2 61 | 0.920974 | 0.959987 | 0.916 | 0.788638 | 0.7485 
InterfModel=2 62 | 0.918973 | 0.957986 | 0.930429 | 0.791572 | 0.7352 
InterfModel=2 63 | 0.925667 | 0.961 | 0.925094 | 0.769169 | 0.77277 
InterfModel=2 64 | 0.915972 | 0.953318 | 0.930429 | 0.776103 | 0.761937 
InterfModel=2 65 | 0.924667 | 0.965989 | 0.922205 | 0.789305 | 0.748733 
InterfModel=2 66 | 0.913971 | 0.96032 | 0.924872 | 0.7656 | 0.758469 
